CRASH DATE,CRASH TIME,BOROUGH,ZIP CODE,NUMBER OF PERSONS KILLED,NUMBER OF PERSONS INJURED,CONTRIBUTING FACTOR VEHICLE 1,VEHICLE_MAKE,DRIVER_LICENSE_STATUS,VEHICLE_TYPE,PERSON_INJURY,PERSON_AGE,PERSON_SEX,TOTAL_INCIDENTS
9/15/21,16:16,QUEENS,11434,0,1,Driver Inattention/Distraction,YAMAHA,Licensed,motorcycle,Unspecified,30,F,1
10/8/24,14:30,QUEENS,11434,0,1,Other Vehicular,OTHER,Permit,moped,Unspecified,51,F,1
7/14/24,17:43,QUEENS,11435,0,1,Unspecified,OTHER,Permit,motorcycle,Injured,29,M,1
4/14/21,18:45,QUEENS,11691,0,0,Animals Action,YAMAHA,Licensed,motorcycle,Unspecified,52,M,1
11/14/24,17:00,BROOKLYN,11201,0,1,Failure to Yield Right-of-Way,OTHER,Licensed,moped,Unspecified,28,M,1
11/10/20,15:10,BROOKLYN,11203,0,1,Turning Improperly,OTHER,Licensed,motorbike,Injured,32,M,1
6/14/23,4:30,BROOKLYN,11206,0,1,Turning Improperly,OTHER,Unlicensed,motorcycle,Unspecified,29,M,1
1/23/23,18:40,BROOKLYN,11206,0,2,Passing or Lane Usage Improper,OTHER,Permit,motorcycle,Injured,30,M,1
9/15/21,0:00,BROOKLYN,11207,0,0,Passing or Lane Usage Improper,OTHER,Licensed,motorcycle,Unspecified,35,M,1
9/15/21,0:00,BROOKLYN,11207,0,0,Passing or Lane Usage Improper,OTHER,Licensed,motorcycle,Unspecified,36,M,1
11/5/20,0:00,BROOKLYN,11207,0,2,Unspecified,OTHER,Licensed,motorcycle,Unspecified,31,M,1
3/26/22,14:05,BROOKLYN,11210,0,1,Unsafe Speed,OTHER,Permit,motorcycle,Unspecified,34,F,1
4/8/23,1:10,BROOKLYN,11212,0,1,Unsafe Speed,OTHER,Licensed,motorcycle,Unspecified,42,M,1
4/8/23,1:10,BROOKLYN,11212,0,1,Unsafe Speed,OTHER,Unlicensed,motorcycle,Injured,36,M,1
8/13/22,6:50,BROOKLYN,11212,0,1,Driver Inattention/Distraction,OTHER,Unlicensed,motorcycle,Injured,34,M,1
6/23/24,9:29,BROOKLYN,11214,0,1,Unspecified,OTHER,Licensed,moped,Unspecified,40,M,1
2/3/20,22:20,BROOKLYN,11214,0,1,Driver Inattention/Distraction,OTHER,Licensed,motorbike,Unspecified,29,M,1
7/21/21,11:30,BROOKLYN,11215,0,0,Following Too Closely,YAMAHA,Licensed,motorcycle,Unspecified,36,M,1
10/19/24,17:22,BROOKLYN,11215,0,1,View Obstructed/Limited,OTHER,Licensed,moped,Unspecified,55,F,1
9/30/22,22:02,BROOKLYN,11216,0,1,Following Too Closely,OTHER,Licensed,moped,Injured,30,M,1
5/9/24,18:22,BROOKLYN,11217,0,1,Driver Inattention/Distraction,OTHER,Unlicensed,moped,Unspecified,28,M,1
9/14/22,0:00,BROOKLYN,11217,0,1,Unspecified,YAMAHA,Licensed,motorcycle,Unspecified,44,M,1
8/21/24,18:04,BROOKLYN,11218,0,1,Unspecified,OTHER,Licensed,motorcycle,Unspecified,50,M,1
3/20/23,16:44,BRONX,10452,0,1,Failure to Yield Right-of-Way,OTHER,Unlicensed,moped,Unspecified,24,M,1
2/21/23,14:50,BRONX,10453,0,1,Unspecified,OTHER,Unlicensed,moped,Unspecified,53,M,1
4/9/22,21:15,BROOKLYN,11221,0,1,Turning Improperly,OTHER,Unlicensed,motorcycle,Unspecified,26,F,1
10/22/24,16:40,BROOKLYN,11221,0,1,Reaction to Uninvolved Vehicle,OTHER,Licensed,moped,Injured,38,M,1
6/20/21,17:28,BROOKLYN,11222,0,0,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Unspecified,26,M,1
7/2/20,12:00,BROOKLYN,11222,0,2,Traffic Control Disregarded,OTHER,Licensed,moped,Unspecified,52,M,1
2/17/20,14:27,BRONX,10455,0,2,Unspecified,OTHER,Licensed,motorcycle,Unspecified,27,F,1
10/28/22,18:37,BRONX,10457,0,1,Turning Improperly,OTHER,Licensed,moped,Unspecified,39,M,1
5/23/22,15:30,BROOKLYN,11225,0,0,Passing or Lane Usage Improper,OTHER,Licensed,motorcycle,Unspecified,55,M,1
5/23/22,15:30,BROOKLYN,11225,0,0,Passing or Lane Usage Improper,OTHER,Licensed,motorcycle,Unspecified,48,M,1
7/26/23,11:15,BRONX,10458,0,1,Failure to Yield Right-of-Way,OTHER,Licensed,motorcycle,Unspecified,42,M,1
2/7/20,14:48,BROOKLYN,11226,0,1,Pavement Slippery,YAMAHA,Licensed,motorcycle,Injured,26,M,1
7/16/20,16:31,BRONX,10460,0,1,Driver Inattention/Distraction,YAMAHA,Licensed,motorcycle,Injured,38,M,1
8/13/21,9:41,BRONX,10460,0,2,Driver Inattention/Distraction,YAMAHA,Unlicensed,motorcycle,Unspecified,76,M,1
7/12/23,3:10,BROOKLYN,11228,0,0,Traffic Control Disregarded,OTHER,Unlicensed,moped,Unspecified,14,M,1
8/29/20,0:56,BRONX,10461,0,1,Unsafe Speed,OTHER,Unlicensed,motorcycle,Injured,25,M,1
5/30/23,8:19,BRONX,10462,0,0,Driver Inattention/Distraction,OTHER,Unlicensed,motorcycle,Unspecified,48,M,1
6/2/24,16:00,BRONX,10463,0,0,Failure to Yield Right-of-Way,OTHER,Unlicensed,moped,Unspecified,36,M,1
12/1/22,19:01,BRONX,10466,0,1,Driver Inattention/Distraction,OTHER,Permit,motorbike,Unspecified,52,M,1
10/9/23,13:49,BRONX,10467,0,1,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Injured,36,M,1
12/1/21,17:30,BRONX,10467,0,1,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Injured,26,M,1
5/9/22,12:17,BROOKLYN,11236,0,1,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Unspecified,66,M,1
9/8/24,16:20,BRONX,10469,0,0,Aggressive Driving/Road Rage,OTHER,Permit,moped,Unspecified,32,M,1
6/9/24,21:03,BROOKLYN,11237,0,1,Driver Inattention/Distraction,OTHER,Licensed,moped,Unspecified,35,F,1
4/8/24,0:27,BROOKLYN,11238,0,0,Traffic Control Disregarded,OTHER,Unlicensed,motorbike,Unspecified,24,M,1
9/7/20,22:30,BROOKLYN,11238,0,0,Driver Inexperience,UNKNOWN,Unlicensed,motorcycle,Unspecified,29,M,1
1/22/22,0:00,BRONX,10472,0,1,Pavement Slippery,YAMAHA,Licensed,motorcycle,Unspecified,32,F,1
8/16/21,16:35,BRONX,10473,0,1,Unspecified,OTHER,Unlicensed,moped,Unspecified,38,M,1
1/31/24,22:18,BRONX,10473,0,1,Failure to Yield Right-of-Way,OTHER,Licensed,moped,Injured,25,M,1
6/11/23,18:45,BRONX,10474,0,0,Aggressive Driving/Road Rage,OTHER,Unlicensed,motorcycle,Unspecified,56,M,1
11/7/24,20:55,MANHATTAN,10002,0,0,Unspecified,OTHER,Licensed,motorcycle,Unspecified,35,M,1
12/19/22,12:05,MANHATTAN,10014,0,0,Unspecified,OTHER,Permit,motorcycle,Unspecified,42,M,1
8/21/23,19:30,MANHATTAN,10021,0,1,Passenger Distraction,OTHER,Licensed,moped,Unspecified,69,M,1
7/1/21,6:49,MANHATTAN,10022,1,0,Driver Inattention/Distraction,YAMAHA,Licensed,motorcycle,Killed,22,M,1
6/20/20,21:06,MANHATTAN,10022,0,0,Driver Inexperience,OTHER,Licensed,moped,Unspecified,29,M,1
9/30/20,21:30,MANHATTAN,10025,0,0,Unspecified,YAMAHA,Licensed,motorcycle,Unspecified,64,M,1
10/20/21,0:35,MANHATTAN,10030,0,1,Traffic Control Disregarded,YAMAHA,Unlicensed,motorcycle,Unspecified,49,M,1
6/7/22,17:40,MANHATTAN,10032,0,1,Pavement Slippery,OTHER,Licensed,motorcycle,Injured,23,M,1
7/17/24,18:10,MANHATTAN,10033,0,1,Turning Improperly,OTHER,Permit,moped,Injured,31,M,1
6/8/21,13:05,MANHATTAN,10033,0,2,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,OTHER,Permit,motorcycle,Injured,44,M,1
6/17/20,17:30,MANHATTAN,10033,0,0,Driver Inattention/Distraction,OTHER,Licensed,moped,Unspecified,58,F,1
12/22/21,18:16,MANHATTAN,10034,0,1,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,YAMAHA,Unlicensed,motorcycle,Unspecified,45,F,1
9/15/21,22:00,MANHATTAN,10036,0,1,Other Vehicular,OTHER,Licensed,motorcycle,Unspecified,52,M,1
11/13/24,12:24,STATEN ISLAND,10305,0,1,Unsafe Speed,OTHER,Licensed,motorcycle,Injured,34,M,1
3/20/21,19:48,STATEN ISLAND,10308,0,1,Failure to Yield Right-of-Way,OTHER,Licensed,motorcycle,Unspecified,38,M,1
8/30/20,15:30,STATEN ISLAND,10308,0,1,Failure to Yield Right-of-Way,OTHER,Licensed,motorcycle,Injured,51,M,1
6/9/23,23:00,STATEN ISLAND,10310,0,1,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Unspecified,42,F,1
6/9/23,23:00,STATEN ISLAND,10310,0,1,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Injured,55,M,1
9/14/24,17:36,STATEN ISLAND,10312,0,2,Unspecified,OTHER,Licensed,motorcycle,Injured,82,F,1
10/9/20,14:15,STATEN ISLAND,10312,0,1,Traffic Control Disregarded,OTHER,Licensed,motorcycle,Unspecified,32,F,1
10/7/20,21:28,STATEN ISLAND,10312,0,0,Driver Inattention/Distraction,BMW,Licensed,motorcycle,Unspecified,49,M,1
2/6/23,11:16,MANHATTAN,10065,0,1,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,VESPA,Licensed,moped,Injured,58,M,1
12/2/21,20:15,QUEENS,11354,0,1,Steering Failure,OTHER,Licensed,motorcycle,Unspecified,54,M,1
2/19/20,14:35,QUEENS,11101,0,1,Driver Inattention/Distraction,YAMAHA,Licensed,motorcycle,Injured,23,M,1
10/1/21,20:00,QUEENS,11101,0,1,Driver Inattention/Distraction,OTHER,Unlicensed,motorcycle,Injured,41,M,1
7/18/20,16:10,QUEENS,11103,0,1,Driver Inexperience,UNKNOWN,Licensed,moped,Injured,25,F,1
7/12/23,21:58,QUEENS,11104,0,0,Driver Inattention/Distraction,OTHER,Unlicensed,motorcycle,Unspecified,18,M,1
7/13/20,19:50,QUEENS,11105,0,1,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Unspecified,27,F,1
11/19/24,7:43,QUEENS,11106,0,0,Failure to Yield Right-of-Way,OTHER,Licensed,motorcycle,Unspecified,47,F,1
6/19/24,20:58,QUEENS,11106,0,1,Turning Improperly,OTHER,Licensed,motorcycle,Injured,21,M,1
1/3/24,15:00,QUEENS,11367,0,1,Unsafe Speed,OTHER,Licensed,motorcycle,Injured,35,M,1
4/23/23,14:27,QUEENS,11367,0,1,Unspecified,YAMAHA,Licensed,motorcycle,Injured,24,M,1
2/26/23,0:00,QUEENS,11370,0,0,Failure to Yield Right-of-Way,YAMAHA,Unlicensed,motorcycle,Unspecified,41,M,1
2/26/23,0:00,QUEENS,11370,0,0,Failure to Yield Right-of-Way,YAMAHA,Unlicensed,motorcycle,Unspecified,84,M,1
6/25/20,0:50,QUEENS,11372,0,1,Failure to Yield Right-of-Way,VESPA,Licensed,moped,Injured,28,F,1
10/17/22,16:13,QUEENS,11373,0,2,Unspecified,OTHER,Unlicensed,motorcycle,Unspecified,35,M,1
7/21/23,11:02,QUEENS,11374,0,1,Failure to Yield Right-of-Way,OTHER,Licensed,motorcycle,Unspecified,44,F,1
5/12/22,16:26,QUEENS,11375,0,1,View Obstructed/Limited,OTHER,Licensed,motorcycle,Injured,49,M,1
1/12/24,18:00,QUEENS,11377,0,1,Driver Inattention/Distraction,OTHER,Unlicensed,motorcycle,Injured,25,M,1
6/10/21,16:16,QUEENS,11385,0,1,Passing or Lane Usage Improper,YAMAHA,Licensed,motorcycle,Injured,32,M,1
5/5/21,10:23,QUEENS,11385,0,1,Failure to Yield Right-of-Way,OTHER,Licensed,motorcycle,Unspecified,54,M,1
3/25/23,14:00,QUEENS,11418,0,1,Pavement Slippery,YAMAHA,Licensed,motorcycle,Injured,24,M,1
3/9/20,19:10,QUEENS,11419,0,2,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Unspecified,33,M,1
9/18/20,19:51,QUEENS,11420,1,0,Unspecified,OTHER,Licensed,motorcycle,Killed,40,M,1
4/5/22,15:08,QUEENS,11421,0,2,Following Too Closely,YAMAHA,Licensed,motorcycle,Injured,27,M,1
4/5/22,15:08,QUEENS,11421,0,2,Following Too Closely,YAMAHA,Licensed,motorcycle,Unspecified,39,M,1
10/10/20,17:50,QUEENS,11429,0,1,Failure to Yield Right-of-Way,OTHER,Licensed,motorbike,Injured,44,M,1
8/16/23,23:00,QUEENS,11434,0,2,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Injured,31,M,1
6/19/23,16:27,QUEENS,11434,0,1,Following Too Closely,OTHER,Unlicensed,moped,Unspecified,57,M,1
5/10/24,7:45,QUEENS,11436,0,1,Driver Inexperience,OTHER,Permit,moped,Injured,40,M,1
10/5/22,16:00,QUEENS,11693,0,1,Following Too Closely,OTHER,Permit,moped,Injured,20,M,1
10/5/22,16:00,QUEENS,11693,0,1,Following Too Closely,OTHER,Permit,moped,Unspecified,55,M,1
1/31/20,11:25,BROOKLYN,11201,0,1,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Unspecified,43,F,1
3/13/21,15:35,BROOKLYN,11203,0,1,Failure to Yield Right-of-Way,OTHER,Licensed,motorcycle,Unspecified,35,M,1
10/19/24,7:56,BROOKLYN,11206,0,1,Passing Too Closely,OTHER,Licensed,motorcycle,Unspecified,46,M,1
9/20/23,10:03,BROOKLYN,11206,0,1,Turning Improperly,OTHER,Licensed,moped,Unspecified,36,F,1
9/14/21,23:00,BROOKLYN,11206,0,1,Passing or Lane Usage Improper,OTHER,Licensed,motorcycle,Injured,28,M,1
6/4/24,1:35,BROOKLYN,11207,0,0,Other Vehicular,OTHER,Unlicensed,moped,Unspecified,34,M,1
5/29/22,13:28,BROOKLYN,11208,0,1,Unspecified,OTHER,Licensed,motorcycle,Unspecified,22,F,1
8/28/23,19:40,BROOKLYN,11208,0,2,Turning Improperly,OTHER,Licensed,motorcycle,Unspecified,55,M,1
10/14/21,19:15,BROOKLYN,11208,0,1,Unspecified,OTHER,Licensed,motorbike,Unspecified,24,F,1
10/28/23,23:40,BROOKLYN,11209,0,1,Failure to Yield Right-of-Way,OTHER,Licensed,motorcycle,Unspecified,25,M,1
10/31/23,14:33,BROOKLYN,11211,0,0,Unspecified,OTHER,Licensed,motorcycle,Unspecified,44,M,1
8/21/20,15:00,BROOKLYN,11211,0,1,Turning Improperly,OTHER,Licensed,motorcycle,Injured,39,F,1
3/7/23,18:15,BROOKLYN,11211,0,1,Unsafe Speed,OTHER,Licensed,motorcycle,Injured,54,M,1
3/7/23,18:15,BROOKLYN,11211,0,1,Unsafe Speed,OTHER,Licensed,motorcycle,Unspecified,69,M,1
12/18/21,13:19,BROOKLYN,11215,0,1,Backing Unsafely,OTHER,Unlicensed,moped,Unspecified,82,M,1
4/29/24,5:35,BROOKLYN,11218,0,1,Unspecified,OTHER,Permit,moped,Injured,40,M,1
8/15/23,15:50,BRONX,10451,0,1,Unspecified,OTHER,Unlicensed,motorcycle,Injured,25,M,1
10/9/24,8:54,BROOKLYN,11219,0,1,Unsafe Speed,YAMAHA,Licensed,motorcycle,Injured,20,M,1
7/1/23,16:51,BRONX,10452,0,1,Passing or Lane Usage Improper,OTHER,Unlicensed,moped,Unspecified,28,M,1
7/1/23,16:51,BRONX,10452,0,1,Passing or Lane Usage Improper,OTHER,Unlicensed,moped,Injured,42,M,1
5/23/24,8:40,BRONX,10452,0,1,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Injured,25,M,1
9/2/23,1:00,BROOKLYN,11220,0,1,Driver Inattention/Distraction,YAMAHA,Licensed,motorcycle,Injured,38,M,1
5/4/21,19:09,BROOKLYN,11220,0,2,Pavement Defective,OTHER,Licensed,moped,Injured,27,F,1
10/20/23,10:55,BRONX,10454,0,1,Turning Improperly,OTHER,Unlicensed,moped,Injured,32,M,1
6/19/20,17:00,BRONX,10454,0,1,Driver Inattention/Distraction,YAMAHA,Licensed,motorcycle,Unspecified,34,M,1
9/19/24,9:18,BROOKLYN,11222,0,1,Driver Inattention/Distraction,OTHER,Permit,moped,Injured,47,M,1
6/27/24,2:35,BROOKLYN,11222,0,1,Passing or Lane Usage Improper,OTHER,Unlicensed,moped,Unspecified,33,M,1
5/14/23,5:10,BRONX,10456,0,1,Unspecified,OTHER,Licensed,moped,Injured,41,M,1
7/9/20,20:18,BRONX,10456,0,2,Traffic Control Disregarded,OTHER,Licensed,moped,Unspecified,58,M,1
11/4/21,13:10,BRONX,10456,0,0,Unspecified,OTHER,Unlicensed,moped,Unspecified,28,F,1
6/15/23,11:42,BROOKLYN,11224,0,1,Driver Inattention/Distraction,BMW,Licensed,motorcycle,Injured,43,M,1
5/2/24,21:55,BRONX,10457,0,1,Driver Inattention/Distraction,OTHER,Licensed,moped,Unspecified,51,M,1
10/13/24,1:20,BROOKLYN,11225,0,0,Driver Inattention/Distraction,OTHER,Licensed,moped,Unspecified,34,M,1
4/27/22,0:04,BRONX,10458,0,0,Turning Improperly,OTHER,Licensed,motorcycle,Unspecified,37,M,1
6/9/24,0:50,BRONX,10458,0,2,Unsafe Speed,OTHER,Unlicensed,motorcycle,Injured,38,F,1
4/24/23,19:21,BROOKLYN,11226,0,1,Passing or Lane Usage Improper,OTHER,Licensed,moped,Injured,25,M,1
1/29/24,18:17,BROOKLYN,11226,0,1,Passing or Lane Usage Improper,UNKNOWN,Permit,motorcycle,Injured,27,M,1
1/29/24,18:17,BROOKLYN,11226,0,1,Passing or Lane Usage Improper,UNKNOWN,Permit,motorcycle,Unspecified,55,M,1
8/27/23,19:10,BRONX,10459,0,1,Unspecified,YAMAHA,Licensed,motorcycle,Unspecified,30,M,1
3/2/20,19:05,BRONX,10459,0,2,Unspecified,OTHER,Licensed,motorcycle,Injured,40,F,1
3/29/22,14:04,BRONX,10460,0,1,Unspecified,OTHER,Licensed,moped,Injured,30,M,1
8/10/23,9:34,BRONX,10461,0,1,Unspecified,OTHER,Licensed,motorcycle,Injured,53,M,1
4/22/22,18:33,BRONX,10462,0,1,Turning Improperly,OTHER,Licensed,motorcycle,Unspecified,50,F,1
11/25/21,14:05,BRONX,10463,0,1,Unspecified,OTHER,Licensed,motorcycle,Injured,34,M,1
4/8/21,17:15,BRONX,10466,0,1,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Unspecified,36,M,1
12/10/20,15:47,BROOKLYN,11234,1,0,Passing or Lane Usage Improper,OTHER,Unlicensed,motorcycle,Unspecified,58,M,1
7/26/21,22:13,BRONX,10467,0,1,Unspecified,OTHER,Licensed,motorcycle,Unspecified,31,M,1
1/13/23,13:54,BROOKLYN,11235,0,1,Driver Inattention/Distraction,YAMAHA,Licensed,motorcycle,Injured,37,M,1
8/26/22,13:26,BROOKLYN,11237,0,1,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Unspecified,27,F,1
2/13/23,8:58,BROOKLYN,11237,0,1,Failure to Yield Right-of-Way,OTHER,Unlicensed,motorcycle,Injured,56,M,1
10/24/20,16:00,BRONX,10470,0,1,Passing or Lane Usage Improper,OTHER,Licensed,motorcycle,Injured,43,M,1
2/23/20,13:20,BROOKLYN,11238,0,0,Driver Inattention/Distraction,OTHER,Licensed,motorbike,Unspecified,45,M,1
9/19/23,19:30,MANHATTAN,10001,0,2,Turning Improperly,YAMAHA,Licensed,motorcycle,Injured,22,M,1
8/4/22,17:21,MANHATTAN,10001,0,1,Unsafe Lane Changing,OTHER,Licensed,motorcycle,Unspecified,79,M,1
7/5/23,16:52,MANHATTAN,10002,0,2,Driver Inattention/Distraction,YAMAHA,Licensed,motorcycle,Injured,37,M,1
4/28/21,6:30,MANHATTAN,10003,0,1,Other Vehicular,YAMAHA,Licensed,motorbike,Unspecified,37,M,1
4/20/24,14:00,MANHATTAN,10012,0,0,Driver Inattention/Distraction,BMW,Licensed,motorcycle,Unspecified,42,M,1
8/24/23,23:00,MANHATTAN,10016,0,1,Driver Inattention/Distraction,OTHER,Unlicensed,moped,Injured,18,M,1
8/24/23,23:00,MANHATTAN,10016,0,1,Driver Inattention/Distraction,OTHER,Unlicensed,moped,Unspecified,46,F,1
5/30/20,16:07,MANHATTAN,10016,0,2,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Injured,45,M,1
9/23/20,17:15,MANHATTAN,10019,0,1,Driver Inexperience,OTHER,Unlicensed,motorcycle,Injured,34,M,1
2/7/23,17:33,MANHATTAN,10026,0,1,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Unspecified,45,F,1
4/5/21,19:42,MANHATTAN,10026,0,2,Turning Improperly,OTHER,Licensed,motorcycle,Injured,45,M,1
3/8/21,0:55,MANHATTAN,10027,0,1,Failure to Yield Right-of-Way,OTHER,Licensed,motorcycle,Injured,48,M,1
4/7/23,14:36,MANHATTAN,10027,0,1,Turning Improperly,OTHER,Licensed,moped,Unspecified,19,M,1
10/6/23,19:20,MANHATTAN,10028,0,0,Unspecified,OTHER,Licensed,moped,Unspecified,36,M,1
11/6/21,1:32,MANHATTAN,10029,0,0,Passing or Lane Usage Improper,OTHER,Licensed,motorcycle,Unspecified,30,M,1
12/3/23,19:07,MANHATTAN,10033,0,2,Turning Improperly,OTHER,Licensed,motorcycle,Unspecified,22,M,1
6/24/22,20:24,MANHATTAN,10035,0,1,Passing or Lane Usage Improper,OTHER,Unlicensed,moped,Unspecified,54,M,1
6/28/23,21:48,MANHATTAN,10040,0,1,Turning Improperly,UNKNOWN,Unlicensed,moped,Injured,37,M,1
6/28/23,21:48,MANHATTAN,10040,0,1,Turning Improperly,UNKNOWN,Unlicensed,moped,Unspecified,29,M,1
5/31/22,14:30,STATEN ISLAND,10301,0,1,Turning Improperly,OTHER,Licensed,motorcycle,Unspecified,45,M,1
11/4/22,22:10,STATEN ISLAND,10305,0,2,Failure to Yield Right-of-Way,OTHER,Licensed,motorcycle,Injured,34,M,1
5/20/21,15:00,MANHATTAN,10065,0,0,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Unspecified,35,M,1
7/22/23,6:40,QUEENS,11101,0,1,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Injured,40,M,1
4/3/24,15:37,QUEENS,11101,0,1,Failure to Yield Right-of-Way,OTHER,Licensed,motorcycle,Injured,28,M,1
12/21/23,16:30,QUEENS,11103,0,1,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Injured,50,M,1
9/9/20,14:26,QUEENS,11105,0,1,Traffic Control Disregarded,OTHER,Unlicensed,moped,Unspecified,55,F,1
6/29/23,13:30,QUEENS,11106,0,1,Turning Improperly,OTHER,Unlicensed,motorcycle,Unspecified,38,M,1
11/9/23,12:45,QUEENS,11106,0,0,Driver Inattention/Distraction,OTHER,Licensed,motorbike,Unspecified,42,M,1
11/9/23,12:45,QUEENS,11106,0,0,Driver Inattention/Distraction,OTHER,Unlicensed,moped,Unspecified,57,M,1
8/18/24,17:00,QUEENS,11368,0,1,Aggressive Driving/Road Rage,OTHER,Licensed,motorcycle,Unspecified,42,M,1
8/18/24,17:00,QUEENS,11368,0,1,Aggressive Driving/Road Rage,OTHER,Licensed,motorcycle,Unspecified,61,M,1
8/18/24,17:00,QUEENS,11368,0,1,Aggressive Driving/Road Rage,OTHER,Licensed,motorcycle,Unspecified,19,M,1
8/18/24,17:00,QUEENS,11368,0,1,Aggressive Driving/Road Rage,OTHER,Licensed,motorcycle,Unspecified,82,M,1
8/18/24,17:00,QUEENS,11368,0,1,Aggressive Driving/Road Rage,OTHER,Licensed,motorcycle,Unspecified,28,M,1
5/19/23,0:00,QUEENS,11373,0,1,Unspecified,OTHER,Licensed,motorcycle,Injured,35,M,1
5/19/23,0:00,QUEENS,11373,0,1,Unspecified,OTHER,Licensed,motorcycle,Unspecified,54,M,1
2/24/24,15:45,QUEENS,11373,0,1,Driver Inattention/Distraction,OTHER,Licensed,moped,Unspecified,38,F,1
5/9/23,20:00,QUEENS,11377,0,1,Backing Unsafely,OTHER,Unlicensed,moped,Injured,20,M,1
11/13/24,20:00,QUEENS,11385,0,1,Failure to Yield Right-of-Way,OTHER,Licensed,motorcycle,Unspecified,45,F,1
7/31/21,14:55,QUEENS,11385,0,1,Driver Inexperience,OTHER,Unlicensed,moped,Injured,25,M,1
6/18/23,12:30,QUEENS,11412,0,1,View Obstructed/Limited,OTHER,Licensed,motorcycle,Injured,53,M,1
10/2/21,11:20,QUEENS,11413,0,1,Unspecified,OTHER,Licensed,motorcycle,Injured,31,M,1
4/16/23,18:15,QUEENS,11415,0,1,Unspecified,YAMAHA,Licensed,motorcycle,Injured,29,M,1
7/5/21,3:57,QUEENS,11416,0,1,Driver Inexperience,OTHER,Permit,motorbike,Injured,25,M,1
6/5/20,14:37,QUEENS,11421,0,1,Passing or Lane Usage Improper,OTHER,Licensed,moped,Unspecified,60,M,1
10/28/24,9:55,QUEENS,11421,0,3,Failure to Yield Right-of-Way,OTHER,Unlicensed,motorcycle,Injured,18,M,1
10/28/24,9:55,QUEENS,11421,0,3,Failure to Yield Right-of-Way,OTHER,Unlicensed,motorcycle,Unspecified,35,F,1
8/17/22,11:35,QUEENS,11432,0,1,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Unspecified,62,M,1
7/24/23,11:50,QUEENS,11432,0,1,Driver Inattention/Distraction,OTHER,Unlicensed,moped,Unspecified,45,M,1
10/22/24,19:21,QUEENS,11436,0,1,Driver Inexperience,OTHER,Unlicensed,motorcycle,Injured,30,M,1
10/4/23,12:10,BROOKLYN,11201,0,1,Passing or Lane Usage Improper,OTHER,Unlicensed,motorcycle,Injured,28,F,1
10/19/22,23:40,BROOKLYN,11205,0,1,Turning Improperly,OTHER,Licensed,motorcycle,Injured,33,M,1
3/24/20,18:40,BROOKLYN,11206,0,0,Following Too Closely,OTHER,Licensed,motorcycle,Unspecified,41,M,1
8/16/21,20:45,BROOKLYN,11206,0,1,Passing or Lane Usage Improper,OTHER,Licensed,motorcycle,Injured,33,M,1
11/1/24,13:40,BROOKLYN,11207,0,1,Driver Inattention/Distraction,OTHER,Permit,moped,Injured,31,F,1
3/29/24,23:24,BROOKLYN,11207,0,9,Unspecified,OTHER,Licensed,moped,Injured,19,F,1
10/30/24,19:49,BROOKLYN,11207,0,0,Following Too Closely,OTHER,Licensed,moped,Unspecified,44,M,1
3/21/23,21:40,BROOKLYN,11209,0,1,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Injured,33,M,1
8/11/23,15:54,BROOKLYN,11211,0,0,Unspecified,YAMAHA,Licensed,motorcycle,Unspecified,56,M,1
9/30/21,20:20,BROOKLYN,11211,0,1,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Injured,34,F,1
11/11/22,0:25,BROOKLYN,11211,0,0,Turning Improperly,OTHER,Licensed,motorcycle,Unspecified,35,M,1
6/26/23,16:40,BROOKLYN,11211,0,1,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Unspecified,39,M,1
3/2/24,20:58,BROOKLYN,11211,0,1,Failure to Yield Right-of-Way,OTHER,Unlicensed,motorcycle,Unspecified,31,M,1
3/29/24,15:20,BROOKLYN,11213,0,1,Failure to Yield Right-of-Way,OTHER,Unlicensed,moped,Unspecified,86,F,1
9/26/24,14:45,BROOKLYN,11214,0,1,Unsafe Speed,OTHER,Permit,moped,Injured,20,M,1
